"id","condition","rcheck.symbolic1","rcheck.symbolic2","mcheck1","mcheck2","Q23_1","Q23_2","Q23_3","Q23_4","Q23_5","Q23_6","Q23_7","Q23_8","Q23_9","Q23_10","Q23_11","Q23_12","Q23_13","phs.anger1","phs.contempt1","phs.disgust1","phs.anger4","phs.anger2","phs.contempt2","phs.disgust2","phs.contempt4","phs.attcheck","phs.anger3","phs.contempt3","phs.disgust3","phs.disgust4","ths.int1","ths.pss1","ths.com1","ths.int2","ths.pss2","ths.com2","ths.int3","ths.pss3","ths.com3","ths.int4","ths.pss4","ths.com4","ths.int5","ths.pss5","ths.com5","ths.attcheck","ths.int6","ths.pss6","ths.com6","ths.int7","ths.pss7","ths.com7","ths.int8","ths.pss8","ths.com8","ths.int9","ths.pss9","ths.com9","ths.int10","ths.com10","hate_item","voodoo1","voodoo2","voodoo3","voodoo4","voodoo5","voodoo6","voodoo7","voodoo8","voodoo9","voodoo10","voodoo1 - 0&1","voodoo2 - 0&1","voodoo3 - 0&1","voodoo4 - 0&1","voodoo5 - 0&1","voodoo6 - 0&1","voodoo7 - 0&1","voodoo8 - 0&1","voodoo9 - 0&1","voodoo10 - 0&1","tangram.check","tangram.videocheck","tangram.easy.1","tangram.easy.2","tangram.easy.3","tangram.easy.4","tangram.easy.5","tangram.easy.6","tangram.easy.7","tangram.easy.8","tangram.easy.9","tangram.easy.10","tanrgam.medium.1","tanrgam.medium.2","tanrgam.medium.3","tanrgam.medium.4","tanrgam.medium.5","tanrgam.medium.6","tanrgam.medium.7","tanrgam.medium.8","tanrgam.medium.9","tanrgam.medium.10","tanrgam.hard.1","tanrgam.hard.2","tanrgam.hard.3","tanrgam.hard.4","tanrgam.hard.5","tanrgam.hard.6","tanrgam.hard.7","tanrgam.hard.8","tanrgam.hard.9","tanrgam.hard.10","tangram.easy.1 - 0&1","tangram.easy.2 - 0&1","tangram.easy.3 - 0&1","tangram.easy.4 - 0&1","tangram.easy.5 - 0&1","tangram.easy.6 - 0&1","tangram.easy.7 - 0&1","tangram.easy.8 - 0&1","tangram.easy.9 - 0&1","tangram.easy.10 - 0&1","tanrgam.medium.1 - 0&1","tanrgam.medium.2 - 0&1","tanrgam.medium.3 - 0&1","tanrgam.medium.4 - 0&1","tanrgam.medium.5 - 0&1","tanrgam.medium.6 - 0&1","tanrgam.medium.7 - 0&1","tanrgam.medium.8 - 0&1","tanrgam.medium.9 - 0&1","tanrgam.medium.10 - 0&1","tanrgam.hard.1 - 0&1","tanrgam.hard.2 - 0&1","tanrgam.hard.3 - 0&1","tanrgam.hard.4 - 0&1","tanrgam.hard.5 - 0&1","tanrgam.hard.6 - 0&1","tanrgam.hard.7 - 0&1","tanrgam.hard.8 - 0&1","tanrgam.hard.9 - 0&1","tanrgam.hard.10 - 0&1","rcheck.realistic1","rcheck.realistic2","rcheck.control1","rcheck.control2","sex","age","education","ocupation","religiosity","political.orientation","political.orientation.prog","political.orientation.econ","political.orientation.soc","political.orientation.safe","truthfulness"
388,"realistic",,,2,1,24,24,24,30,24,24,29,30,24,24,24,24,30,1,1,1,6,1,1,2,6,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,247.0,243.0,234.0,224.0,67.0,57.0,48.0,38.0,31.0,218.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,,1,1,1,,1,,,,1,,,,,,,,,,,,,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,2,69.0,3,1,1.0,-1.0,-1.0,0.0,-1.0,-1.0,5
389,"realistic",,,5,6,29,29,29,30,25,29,29,27,24,25,29,29,27,2,2,2,6,3,2,2,5,1,3,2,2,5,5,2,6,3,5,5,5,5,5,2,3,3,3,2,3,1,2,2,2,2,3,2,3,2,2,1,2,3,2,3,2,66.0,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,1,1,1,,1,1,1,,1,1,,,1,,1,,,1,,,,,,,,,,,1,,,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,,2,37.0,5,1,0.85,0.5,0.55,0.5,0.5,0.51,5
390,"realistic",,,3,1,24,24,29,30,24,24,24,26,24,24,29,24,26,1,1,2,6,1,1,1,4,1,1,2,1,4,2,1,4,1,2,1,2,4,2,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,4,1,1,1,4,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,,1,1,,1,1,,,1,,1,,,1,,,1,1,,1,,,,,,,,,1,,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,,,1,35.0,3,7,-1.0,-0.7,-0.75,-1.0,-1.0,-1.0,5
391,"symbolic",1,1,2,1,24,29,29,27,29,26,26,25,24,29,29,29,27,1,2,2,5,2,4,4,3,1,2,2,2,5,2,2,2,3,2,2,4,2,2,4,2,1,2,1,1,1,2,1,5,2,2,2,2,2,1,5,2,2,3,2,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,48.0,5,1,0.9,0.52,0.49,0.65,0.68,0.62,5
392,"symbolic",1,1,1,1,24,24,24,24,24,24,24,29,29,24,29,26,25,1,1,1,1,1,1,1,2,2,1,2,4,3,4,1,1,1,1,1,1,1,1,2,5,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,,,1,,,,,1,,1,,1,,1,,1,1,1,1,,,,,,1,,1,,,,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,,,,,1,24.0,3,1,-1.0,0.0,0.23,0.23,-0.01,0.32,5
393,"realistic",,,1,1,29,24,24,27,24,24,24,27,24,29,25,24,26,2,1,1,5,1,1,1,5,1,2,3,1,4,1,1,1,3,2,3,2,5,3,3,3,3,2,1,1,1,1,3,3,2,2,1,1,1,1,1,1,3,2,5,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,,,1,,,,,,1,,1,1,,,,,,1,1,1,1,,1,,,,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,,,2,63.0,3,1,0.8,-1.0,-1.0,-1.0,-1.0,-1.0,5
394,"control",,,1,1,24,24,24,26,24,24,24,26,24,24,24,24,26,1,1,1,4,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,2,49.0,4,1,-1.0,0.0,0.0,0.0,0.0,0.17,5
395,"symbolic",1,1,4,3,29,24,29,26,24,29,29,25,24,29,29,25,27,2,1,2,4,1,2,2,3,1,2,2,3,5,2,3,2,2,1,3,2,2,2,4,3,3,5,2,4,1,3,3,2,4,3,2,3,2,3,3,3,2,3,4,2,145.0,145.0,116.0,181.0,168.0,,,,,,1,1,1,1,1,0,0,0,0,0,1,1,,,1,1,,,1,1,,,,,1,,,,,1,,,1,,,,,1,,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,,,,,1,35.0,2,1,-0.65,0.71,0.52,0.58,0.69,0.65,5
396,"symbolic",1,1,2,2,24,24,24,26,24,29,25,26,24,24,29,25,26,1,1,1,4,1,2,3,4,1,1,2,3,4,2,2,2,3,2,1,2,2,2,2,2,1,2,2,3,1,2,2,2,3,2,1,2,2,2,3,2,2,3,2,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,,1,,1,,1,1,,,,,1,,,1,,1,,1,,,1,,1,1,,,,,,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,,,,,1,40.0,5,1,0.77,-0.75,-0.66,-0.6,-0.7,-0.63,5
397,"realistic",,,4,1,24,24,29,26,29,29,29,27,24,24,29,29,29,1,1,2,4,2,2,2,5,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,233.0,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,2,24.0,3,1,-0.53,-0.64,-0.61,-0.62,-0.56,-0.64,5
398,"realistic",,,1,1,24,24,24,24,24,24,24,26,24,24,24,24,24,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,,3,25.0,3,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
399,"control",,,1,1,24,24,24,24,24,24,24,24,24,24,26,24,24,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,6,1,1,7,1,1,4,1,1,1,1,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,24.0,3,7,-1.0,-0.05,0.05,0.1,-0.05,-0.05,5
400,"realistic",,,1,1,24,24,24,30,24,24,24,27,24,24,24,24,27,1,1,1,6,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,67.0,4,7,0.3,-0.27,-0.27,-0.25,-0.24,-0.39,5
